filename,label
img_000100.jpg,up
img_000101.jpg,up
img_000102.jpg,up
img_000103.jpg,up
img_000104.jpg,up
img_000105.jpg,up
img_000106.jpg,flat
img_000107.jpg,flat
img_000108.jpg,flat
img_000109.jpg,flat
img_000110.jpg,flat
img_000111.jpg,flat
img_000112.jpg,flat
img_000113.jpg,flat
img_000114.jpg,flat
img_000115.jpg,flat
img_000116.jpg,flat
img_000117.jpg,flat
img_000118.jpg,flat
img_000119.jpg,flat
img_000120.jpg,flat
img_000121.jpg,flat
img_000122.jpg,flat
img_000123.jpg,flat
img_000124.jpg,flat
img_000125.jpg,flat
img_000126.jpg,flat
img_000127.jpg,up
img_000128.jpg,flat
img_000129.jpg,down
img_000130.jpg,flat
img_000131.jpg,up
img_000132.jpg,up
img_000133.jpg,up
img_000134.jpg,up
img_000135.jpg,up
img_000136.jpg,up
img_000137.jpg,up
img_000138.jpg,up
img_000139.jpg,down
img_000140.jpg,up
img_000141.jpg,up
img_000142.jpg,up
img_000143.jpg,down
img_000144.jpg,up
img_000145.jpg,flat
img_000146.jpg,flat
img_000147.jpg,up
img_000148.jpg,down
img_000149.jpg,up
img_000150.jpg,up
img_000151.jpg,up
img_000152.jpg,up
img_000153.jpg,up
img_000154.jpg,up
img_000155.jpg,up
img_000156.jpg,up
img_000157.jpg,up
img_000158.jpg,up
img_000159.jpg,up
img_000160.jpg,up
img_000161.jpg,up
img_000162.jpg,up
img_000163.jpg,up
img_000164.jpg,up
img_000165.jpg,up
img_000166.jpg,up
img_000167.jpg,up
img_000168.jpg,up
img_000169.jpg,up
img_000170.jpg,down
img_000171.jpg,down
img_000172.jpg,down
img_000173.jpg,down
img_000174.jpg,up
img_000175.jpg,up
img_000176.jpg,down
img_000177.jpg,up
img_000178.jpg,up
img_000179.jpg,up
img_000180.jpg,up
img_000181.jpg,up
img_000182.jpg,up
img_000183.jpg,up
img_000184.jpg,up
img_000185.jpg,up
img_000186.jpg,up
img_000187.jpg,flat
img_000188.jpg,down
img_000189.jpg,down
img_000190.jpg,down
img_000191.jpg,down
img_000192.jpg,down
img_000193.jpg,down
img_000194.jpg,down
img_000195.jpg,down
img_000196.jpg,down
img_000197.jpg,down
img_000198.jpg,down
img_000199.jpg,down
img_000200.jpg,down
img_000201.jpg,down
img_000202.jpg,up
img_000203.jpg,up
img_000204.jpg,up
img_000205.jpg,up
img_000206.jpg,up
img_000207.jpg,flat
img_000208.jpg,flat
img_000209.jpg,flat
img_000210.jpg,flat
img_000211.jpg,flat
img_000212.jpg,flat
img_000213.jpg,flat
img_000214.jpg,flat
img_000215.jpg,up
img_000216.jpg,flat
img_000217.jpg,flat
img_000218.jpg,flat
img_000219.jpg,up
img_000220.jpg,up
img_000221.jpg,up
img_000222.jpg,up
img_000223.jpg,up
img_000224.jpg,up
img_000225.jpg,up
img_000226.jpg,up
img_000227.jpg,up
img_000228.jpg,down
img_000229.jpg,down
img_000230.jpg,down
img_000231.jpg,down
img_000232.jpg,down
img_000233.jpg,down
img_000234.jpg,up
img_000235.jpg,up
img_000236.jpg,up
img_000237.jpg,down
img_000238.jpg,down
img_000239.jpg,down
img_000240.jpg,down
img_000241.jpg,down
img_000242.jpg,down
img_000243.jpg,down
img_000244.jpg,down
img_000245.jpg,down
img_000246.jpg,down
img_000247.jpg,down
img_000248.jpg,up
img_000249.jpg,up
img_000250.jpg,up
img_000251.jpg,up
img_000252.jpg,up
img_000253.jpg,up
img_000254.jpg,up
img_000255.jpg,up
img_000256.jpg,down
