path,ticker,tf,t_start,t_end,bars,ymin,ymax,vol_mode,vmin,vmax,label
data\cv\images\SBER\1m\win64_step16\flat\img_0000043.png,SBER,1m,2025-06-02 15:27:00+00:00,2025-06-02 16:49:00+00:00,64,309.35,311.99,raw,1860.0,533780.0,flat
data\cv\images\SBER\1m\win64_step16\flat\img_0000044.png,SBER,1m,2025-06-02 15:48:00+00:00,2025-06-02 17:05:00+00:00,64,309.75,311.99,raw,2700.0,256540.0,flat
data\cv\images\SBER\1m\win64_step16\flat\img_0000045.png,SBER,1m,2025-06-02 16:18:00+00:00,2025-06-02 17:21:00+00:00,64,309.56,310.88,raw,2000.0,216940.0,flat
data\cv\images\SBER\1m\win64_step16\flat\img_0000046.png,SBER,1m,2025-06-02 16:34:00+00:00,2025-06-02 17:37:00+00:00,64,309.26,310.88,raw,2000.0,216940.0,flat
data\cv\images\SBER\1m\win64_step16\flat\img_0000047.png,SBER,1m,2025-06-02 16:50:00+00:00,2025-06-02 17:53:00+00:00,64,309.25,310.34,raw,1450.0,130540.0,flat
data\cv\images\SBER\1m\win64_step16\flat\img_0000048.png,SBER,1m,2025-06-02 17:06:00+00:00,2025-06-02 18:09:00+00:00,64,309.25,310.17,raw,540.0,130540.0,flat
data\cv\images\SBER\1m\win64_step16\flat\img_0000049.png,SBER,1m,2025-06-02 17:22:00+00:00,2025-06-02 18:25:00+00:00,64,309.25,310.3,raw,540.0,130540.0,flat
data\cv\images\SBER\1m\win64_step16\flat\img_0000050.png,SBER,1m,2025-06-02 17:38:00+00:00,2025-06-02 18:41:00+00:00,64,309.25,310.3,raw,350.0,130540.0,flat
data\cv\images\SBER\1m\win64_step16\flat\img_0000051.png,SBER,1m,2025-06-02 17:54:00+00:00,2025-06-02 18:57:00+00:00,64,309.28,310.3,raw,90.0,89660.0,flat
data\cv\images\SBER\1m\win64_step16\flat\img_0000052.png,SBER,1m,2025-06-02 18:10:00+00:00,2025-06-02 19:13:00+00:00,64,309.21,310.3,raw,90.0,89660.0,flat
data\cv\images\SBER\1m\win64_step16\flat\img_0000053.png,SBER,1m,2025-06-02 18:26:00+00:00,2025-06-02 19:29:00+00:00,64,309.21,310.1,raw,90.0,33650.0,flat
data\cv\images\SBER\1m\win64_step16\flat\img_0000054.png,SBER,1m,2025-06-02 18:42:00+00:00,2025-06-02 19:45:00+00:00,64,309.21,309.86,raw,90.0,39260.0,flat
data\cv\images\SBER\1m\win64_step16\flat\img_0000055.png,SBER,1m,2025-06-02 18:58:00+00:00,2025-06-02 20:01:00+00:00,64,309.21,309.73,raw,210.0,39260.0,flat
data\cv\images\SBER\1m\win64_step16\flat\img_0000056.png,SBER,1m,2025-06-02 19:14:00+00:00,2025-06-02 20:17:00+00:00,64,309.32,309.73,raw,160.0,39260.0,flat
data\cv\images\SBER\1m\win64_step16\flat\img_0000057.png,SBER,1m,2025-06-02 19:30:00+00:00,2025-06-02 20:33:00+00:00,64,309.32,309.73,raw,160.0,39260.0,flat
data\cv\images\SBER\1m\win64_step16\flat\img_0000058.png,SBER,1m,2025-06-02 19:46:00+00:00,2025-06-02 20:49:00+00:00,64,309.25,309.73,raw,160.0,75890.0,flat
data\cv\images\SBER\1m\win64_step16\flat\img_0000059.png,SBER,1m,2025-06-02 20:02:00+00:00,2025-06-03 04:14:00+00:00,64,309.25,310.85,raw,160.0,107960.0,flat
data\cv\images\SBER\1m\win64_step16\flat\img_0000060.png,SBER,1m,2025-06-02 20:18:00+00:00,2025-06-03 04:30:00+00:00,64,309.25,310.87,raw,170.0,107960.0,flat
data\cv\images\SBER\1m\win64_step16\flat\img_0000061.png,SBER,1m,2025-06-02 20:34:00+00:00,2025-06-03 04:46:00+00:00,64,309.25,311.29,raw,170.0,107960.0,flat
data\cv\images\SBER\1m\win64_step16\flat\img_0000062.png,SBER,1m,2025-06-03 03:59:00+00:00,2025-06-03 05:02:00+00:00,64,309.39,311.29,raw,50.0,107960.0,flat
data\cv\images\SBER\1m\win64_step16\flat\img_0000063.png,SBER,1m,2025-06-03 04:15:00+00:00,2025-06-03 05:18:00+00:00,64,310.15,311.29,raw,50.0,94570.0,flat
data\cv\images\SBER\1m\win64_step16\flat\img_0000064.png,SBER,1m,2025-06-03 04:31:00+00:00,2025-06-03 05:34:00+00:00,64,310.32,311.29,raw,50.0,94570.0,flat
data\cv\images\SBER\1m\win64_step16\flat\img_0000065.png,SBER,1m,2025-06-03 04:47:00+00:00,2025-06-03 05:50:00+00:00,64,310.48,311.3,raw,50.0,46060.0,flat
data\cv\images\SBER\1m\win64_step16\flat\img_0000066.png,SBER,1m,2025-06-03 05:03:00+00:00,2025-06-03 06:06:00+00:00,64,310.41,311.3,raw,170.0,87870.0,flat
data\cv\images\SBER\1m\win64_step16\flat\img_0000067.png,SBER,1m,2025-06-03 05:19:00+00:00,2025-06-03 06:22:00+00:00,64,310.41,311.3,raw,170.0,87870.0,flat
data\cv\images\SBER\1m\win64_step16\flat\img_0000068.png,SBER,1m,2025-06-03 05:35:00+00:00,2025-06-03 06:38:00+00:00,64,310.41,311.3,raw,190.0,87870.0,flat
data\cv\images\SBER\1m\win64_step16\flat\img_0000069.png,SBER,1m,2025-06-03 05:51:00+00:00,2025-06-03 06:54:00+00:00,64,310.41,311.2,raw,190.0,87870.0,flat
data\cv\images\SBER\1m\win64_step16\flat\img_0000070.png,SBER,1m,2025-06-03 06:07:00+00:00,2025-06-03 07:10:00+00:00,64,310.42,311.65,raw,190.0,287980.0,flat
data\cv\images\SBER\1m\win64_step16\flat\img_0000071.png,SBER,1m,2025-06-03 06:23:00+00:00,2025-06-03 07:26:00+00:00,64,310.42,313.97,raw,190.0,844130.0,flat
data\cv\images\SBER\1m\win64_step16\flat\img_0000072.png,SBER,1m,2025-06-03 06:39:00+00:00,2025-06-03 07:42:00+00:00,64,310.42,314.37,raw,890.0,844130.0,flat
data\cv\images\SBER\1m\win64_step16\flat\img_0000073.png,SBER,1m,2025-06-03 06:55:00+00:00,2025-06-03 07:58:00+00:00,64,310.6,314.38,raw,9210.0,844130.0,flat
data\cv\images\SBER\1m\win64_step16\flat\img_0000074.png,SBER,1m,2025-06-03 07:11:00+00:00,2025-06-03 08:14:00+00:00,64,311.21,314.54,raw,16010.0,844130.0,flat
data\cv\images\SBER\1m\win64_step16\flat\img_0000075.png,SBER,1m,2025-06-03 07:27:00+00:00,2025-06-03 08:30:00+00:00,64,313.58,314.54,raw,11210.0,408420.0,flat
data\cv\images\SBER\1m\win64_step16\flat\img_0000076.png,SBER,1m,2025-06-03 07:43:00+00:00,2025-06-03 08:46:00+00:00,64,313.6,314.54,raw,11210.0,312120.0,flat
data\cv\images\SBER\1m\win64_step16\flat\img_0000077.png,SBER,1m,2025-06-03 07:59:00+00:00,2025-06-03 09:02:00+00:00,64,313.71,314.54,raw,11210.0,271910.0,flat
data\cv\images\SBER\1m\win64_step16\flat\img_0000078.png,SBER,1m,2025-06-03 08:15:00+00:00,2025-06-03 09:18:00+00:00,64,313.71,314.88,raw,11210.0,271910.0,flat
data\cv\images\SBER\1m\win64_step16\flat\img_0000079.png,SBER,1m,2025-06-03 08:31:00+00:00,2025-06-03 09:34:00+00:00,64,313.82,314.88,raw,8370.0,267410.0,flat
data\cv\images\SBER\1m\win64_step16\flat\img_0000080.png,SBER,1m,2025-06-03 08:47:00+00:00,2025-06-03 09:50:00+00:00,64,313.96,314.88,raw,4340.0,267410.0,flat
data\cv\images\SBER\1m\win64_step16\flat\img_0000081.png,SBER,1m,2025-06-03 09:03:00+00:00,2025-06-03 10:06:00+00:00,64,313.6,314.88,raw,4340.0,362170.0,flat
data\cv\images\SBER\1m\win64_step16\flat\img_0000082.png,SBER,1m,2025-06-03 09:19:00+00:00,2025-06-03 10:22:00+00:00,64,313.6,314.88,raw,4340.0,362170.0,flat
data\cv\images\SBER\1m\win64_step16\flat\img_0000083.png,SBER,1m,2025-06-03 09:35:00+00:00,2025-06-03 10:38:00+00:00,64,313.12,314.88,raw,4340.0,585630.0,flat
data\cv\images\SBER\1m\win64_step16\flat\img_0000084.png,SBER,1m,2025-06-03 09:51:00+00:00,2025-06-03 10:54:00+00:00,64,313.12,314.88,raw,4460.0,585630.0,flat
data\cv\images\SBER\1m\win64_step16\flat\img_0000085.png,SBER,1m,2025-06-03 10:07:00+00:00,2025-06-03 11:10:00+00:00,64,313.12,314.44,raw,3810.0,585630.0,flat
data\cv\images\SBER\1m\win64_step16\flat\img_0000086.png,SBER,1m,2025-06-03 10:23:00+00:00,2025-06-03 11:26:00+00:00,64,313.12,314.46,raw,2050.0,585630.0,flat
data\cv\images\SBER\1m\win64_step16\flat\img_0000087.png,SBER,1m,2025-06-03 10:39:00+00:00,2025-06-03 11:42:00+00:00,64,314.0,314.55,raw,2050.0,323550.0,flat
data\cv\images\SBER\1m\win64_step16\flat\img_0000088.png,SBER,1m,2025-06-03 10:55:00+00:00,2025-06-03 11:58:00+00:00,64,314.0,314.55,raw,2050.0,323550.0,flat
data\cv\images\SBER\1m\win64_step16\flat\img_0000089.png,SBER,1m,2025-06-03 11:11:00+00:00,2025-06-03 12:14:00+00:00,64,313.1,314.55,raw,2050.0,323550.0,flat
data\cv\images\SBER\1m\win64_step16\flat\img_0000090.png,SBER,1m,2025-06-03 11:27:00+00:00,2025-06-03 12:30:00+00:00,64,313.1,314.55,raw,3320.0,323550.0,flat
data\cv\images\SBER\1m\win64_step16\flat\img_0000091.png,SBER,1m,2025-06-03 11:43:00+00:00,2025-06-03 12:46:00+00:00,64,313.1,314.48,raw,1940.0,250880.0,flat
data\cv\images\SBER\1m\win64_step16\flat\img_0000092.png,SBER,1m,2025-06-03 11:59:00+00:00,2025-06-03 13:02:00+00:00,64,312.77,314.02,raw,1790.0,250880.0,flat
data\cv\images\SBER\1m\win64_step16\flat\img_0000093.png,SBER,1m,2025-06-03 12:15:00+00:00,2025-06-03 13:18:00+00:00,64,312.27,314.01,raw,1790.0,150230.0,flat
data\cv\images\SBER\1m\win64_step16\flat\img_0000094.png,SBER,1m,2025-06-03 12:31:00+00:00,2025-06-03 13:34:00+00:00,64,312.27,313.88,raw,1790.0,150230.0,flat
data\cv\images\SBER\1m\win64_step16\flat\img_0000095.png,SBER,1m,2025-06-03 12:47:00+00:00,2025-06-03 13:50:00+00:00,64,312.27,313.73,raw,1790.0,150230.0,flat
data\cv\images\SBER\1m\win64_step16\flat\img_0000096.png,SBER,1m,2025-06-03 13:03:00+00:00,2025-06-03 14:06:00+00:00,64,312.27,313.69,raw,2470.0,209960.0,flat
data\cv\images\SBER\1m\win64_step16\flat\img_0000097.png,SBER,1m,2025-06-03 13:19:00+00:00,2025-06-03 14:22:00+00:00,64,312.36,313.7,raw,1420.0,209960.0,flat
data\cv\images\SBER\1m\win64_step16\flat\img_0000098.png,SBER,1m,2025-06-03 13:35:00+00:00,2025-06-03 14:38:00+00:00,64,312.36,313.89,raw,1420.0,209960.0,flat
data\cv\images\SBER\1m\win64_step16\flat\img_0000099.png,SBER,1m,2025-06-03 13:51:00+00:00,2025-06-03 14:54:00+00:00,64,312.92,314.37,raw,1320.0,364790.0,flat
data\cv\images\SBER\1m\win64_step16\flat\img_0000100.png,SBER,1m,2025-06-03 14:07:00+00:00,2025-06-03 15:10:00+00:00,64,313.24,314.37,raw,1320.0,364790.0,flat
data\cv\images\SBER\1m\win64_step16\flat\img_0000101.png,SBER,1m,2025-06-03 14:23:00+00:00,2025-06-03 15:26:00+00:00,64,313.52,314.59,raw,1320.0,364790.0,flat
data\cv\images\SBER\1m\win64_step16\flat\img_0000102.png,SBER,1m,2025-06-03 14:39:00+00:00,2025-06-03 15:47:00+00:00,64,313.75,314.59,raw,60.0,364790.0,flat
data\cv\images\SBER\1m\win64_step16\flat\img_0000103.png,SBER,1m,2025-06-03 14:55:00+00:00,2025-06-03 16:17:00+00:00,64,313.75,314.59,raw,60.0,239430.0,flat
data\cv\images\SBER\1m\win64_step16\flat\img_0000104.png,SBER,1m,2025-06-03 15:11:00+00:00,2025-06-03 16:33:00+00:00,64,313.7,314.59,raw,60.0,239430.0,flat
data\cv\images\SBER\1m\win64_step16\flat\img_0000105.png,SBER,1m,2025-06-03 15:27:00+00:00,2025-06-03 16:49:00+00:00,64,313.7,314.59,raw,60.0,138250.0,flat
data\cv\images\SBER\1m\win64_step16\flat\img_0000106.png,SBER,1m,2025-06-03 15:48:00+00:00,2025-06-03 17:05:00+00:00,64,313.54,314.5,raw,290.0,138250.0,flat
data\cv\images\SBER\1m\win64_step16\flat\img_0000107.png,SBER,1m,2025-06-03 16:18:00+00:00,2025-06-03 17:21:00+00:00,64,313.54,314.43,raw,290.0,78700.0,flat
data\cv\images\SBER\1m\win64_step16\flat\img_0000108.png,SBER,1m,2025-06-03 16:34:00+00:00,2025-06-03 17:37:00+00:00,64,313.54,314.4,raw,290.0,59980.0,flat
data\cv\images\SBER\1m\win64_step16\flat\img_0000109.png,SBER,1m,2025-06-03 16:50:00+00:00,2025-06-03 17:53:00+00:00,64,313.54,314.8,raw,340.0,203200.0,flat
data\cv\images\SBER\1m\win64_step16\flat\img_0000110.png,SBER,1m,2025-06-03 17:06:00+00:00,2025-06-03 18:09:00+00:00,64,313.6,314.8,raw,340.0,203200.0,flat
data\cv\images\SBER\1m\win64_step16\flat\img_0000111.png,SBER,1m,2025-06-03 17:22:00+00:00,2025-06-03 18:25:00+00:00,64,313.93,314.8,raw,860.0,203200.0,flat
data\cv\images\SBER\1m\win64_step16\flat\img_0000112.png,SBER,1m,2025-06-03 17:38:00+00:00,2025-06-03 18:41:00+00:00,64,314.18,314.8,raw,860.0,440540.0,flat
data\cv\images\SBER\1m\win64_step16\flat\img_0000113.png,SBER,1m,2025-06-03 17:54:00+00:00,2025-06-03 18:57:00+00:00,64,314.27,314.8,raw,580.0,440540.0,flat
data\cv\images\SBER\1m\win64_step16\flat\img_0000114.png,SBER,1m,2025-06-03 18:10:00+00:00,2025-06-03 19:13:00+00:00,64,313.53,314.8,raw,380.0,440540.0,flat
data\cv\images\SBER\1m\win64_step16\flat\img_0000115.png,SBER,1m,2025-06-03 18:26:00+00:00,2025-06-03 19:29:00+00:00,64,313.4,314.8,raw,380.0,440540.0,flat
data\cv\images\SBER\1m\win64_step16\flat\img_0000116.png,SBER,1m,2025-06-03 18:42:00+00:00,2025-06-03 19:45:00+00:00,64,313.4,314.77,raw,320.0,124770.0,flat
data\cv\images\SBER\1m\win64_step16\flat\img_0000117.png,SBER,1m,2025-06-03 18:58:00+00:00,2025-06-03 20:01:00+00:00,64,313.04,314.34,raw,320.0,157260.0,flat
data\cv\images\SBER\1m\win64_step16\flat\img_0000118.png,SBER,1m,2025-06-03 19:14:00+00:00,2025-06-03 20:17:00+00:00,64,313.04,314.07,raw,320.0,157260.0,flat
data\cv\images\SBER\1m\win64_step16\flat\img_0000119.png,SBER,1m,2025-06-03 19:30:00+00:00,2025-06-03 20:33:00+00:00,64,313.04,313.95,raw,320.0,157260.0,flat
data\cv\images\SBER\1m\win64_step16\flat\img_0000120.png,SBER,1m,2025-06-03 19:46:00+00:00,2025-06-03 20:49:00+00:00,64,313.04,313.92,raw,490.0,157260.0,flat
data\cv\images\SBER\1m\win64_step16\flat\img_0000121.png,SBER,1m,2025-06-03 20:02:00+00:00,2025-06-04 04:14:00+00:00,64,313.06,314.85,raw,490.0,73250.0,flat
data\cv\images\SBER\1m\win64_step16\flat\img_0000122.png,SBER,1m,2025-06-03 20:18:00+00:00,2025-06-04 04:30:00+00:00,64,312.55,314.85,raw,490.0,118430.0,flat
data\cv\images\SBER\1m\win64_step16\flat\img_0000123.png,SBER,1m,2025-06-03 20:34:00+00:00,2025-06-04 04:46:00+00:00,64,312.55,314.85,raw,880.0,118430.0,flat
data\cv\images\SBER\1m\win64_step16\flat\img_0000124.png,SBER,1m,2025-06-04 03:59:00+00:00,2025-06-04 05:02:00+00:00,64,312.55,314.85,raw,120.0,118430.0,flat
data\cv\images\SBER\1m\win64_step16\flat\img_0000125.png,SBER,1m,2025-06-04 04:15:00+00:00,2025-06-04 05:18:00+00:00,64,312.55,313.97,raw,120.0,118430.0,flat
data\cv\images\SBER\1m\win64_step16\flat\img_0000126.png,SBER,1m,2025-06-04 04:31:00+00:00,2025-06-04 05:34:00+00:00,64,312.82,314.0,raw,120.0,87960.0,flat
data\cv\images\SBER\1m\win64_step16\flat\img_0000127.png,SBER,1m,2025-06-04 04:47:00+00:00,2025-06-04 05:50:00+00:00,64,312.98,314.35,raw,120.0,87960.0,flat
data\cv\images\SBER\1m\win64_step16\flat\img_0000128.png,SBER,1m,2025-06-04 05:03:00+00:00,2025-06-04 06:06:00+00:00,64,312.98,314.35,raw,2240.0,87960.0,flat
data\cv\images\SBER\1m\win64_step16\flat\img_0000129.png,SBER,1m,2025-06-04 05:19:00+00:00,2025-06-04 06:22:00+00:00,64,313.03,314.35,raw,3790.0,65710.0,flat
data\cv\images\SBER\1m\win64_step16\flat\img_0000130.png,SBER,1m,2025-06-04 05:35:00+00:00,2025-06-04 06:38:00+00:00,64,313.16,314.35,raw,3790.0,65710.0,flat
data\cv\images\SBER\1m\win64_step16\flat\img_0000131.png,SBER,1m,2025-06-04 05:51:00+00:00,2025-06-04 06:54:00+00:00,64,313.16,314.78,raw,3790.0,169920.0,flat
data\cv\images\SBER\1m\win64_step16\flat\img_0000132.png,SBER,1m,2025-06-04 06:07:00+00:00,2025-06-04 07:10:00+00:00,64,313.27,315.8,raw,3960.0,1004940.0,flat
data\cv\images\SBER\1m\win64_step16\flat\img_0000133.png,SBER,1m,2025-06-04 06:23:00+00:00,2025-06-04 07:26:00+00:00,64,314.06,316.95,raw,3960.0,1004940.0,flat
data\cv\images\SBER\1m\win64_step16\flat\img_0000134.png,SBER,1m,2025-06-04 06:39:00+00:00,2025-06-04 07:42:00+00:00,64,314.08,316.95,raw,4660.0,1004940.0,flat
data\cv\images\SBER\1m\win64_step16\flat\img_0000135.png,SBER,1m,2025-06-04 06:55:00+00:00,2025-06-04 07:58:00+00:00,64,314.08,316.95,raw,3490.0,1004940.0,flat
data\cv\images\SBER\1m\win64_step16\flat\img_0000136.png,SBER,1m,2025-06-04 07:11:00+00:00,2025-06-04 08:14:00+00:00,64,315.79,316.95,raw,3490.0,867160.0,flat
data\cv\images\SBER\1m\win64_step16\flat\img_0000137.png,SBER,1m,2025-06-04 07:27:00+00:00,2025-06-04 08:30:00+00:00,64,315.9,317.79,raw,3490.0,617940.0,flat
data\cv\images\SBER\1m\win64_step16\flat\img_0000138.png,SBER,1m,2025-06-04 07:43:00+00:00,2025-06-04 08:46:00+00:00,64,316.03,318.29,raw,3490.0,617940.0,flat
data\cv\images\SBER\1m\win64_step16\flat\img_0000139.png,SBER,1m,2025-06-04 07:59:00+00:00,2025-06-04 09:02:00+00:00,64,316.07,318.29,raw,4290.0,617940.0,flat
data\cv\images\SBER\1m\win64_step16\flat\img_0000140.png,SBER,1m,2025-06-04 08:15:00+00:00,2025-06-04 09:18:00+00:00,64,316.16,318.29,raw,3700.0,617940.0,flat
data\cv\images\SBER\1m\win64_step16\flat\img_0000141.png,SBER,1m,2025-06-04 08:31:00+00:00,2025-06-04 09:34:00+00:00,64,317.01,318.29,raw,3700.0,421780.0,flat
