path,ticker,tf,t_start,t_end,bars,ymin,ymax,vol_mode,vmin,vmax,label
data\cv\images\LKOH\1m\win64_step16\flat\img_0000019.png,LKOH,1m,2025-06-02 09:03:00+00:00,2025-06-02 10:06:00+00:00,64,429.1,431.8,raw,330.0,45986.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000020.png,LKOH,1m,2025-06-02 09:19:00+00:00,2025-06-02 10:22:00+00:00,64,428.75,431.15,raw,68.0,45986.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000021.png,LKOH,1m,2025-06-02 09:35:00+00:00,2025-06-02 10:38:00+00:00,64,427.9,431.15,raw,68.0,108336.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000022.png,LKOH,1m,2025-06-02 09:51:00+00:00,2025-06-02 10:54:00+00:00,64,427.9,430.2,raw,68.0,108336.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000023.png,LKOH,1m,2025-06-02 10:07:00+00:00,2025-06-02 11:10:00+00:00,64,427.9,429.7,raw,68.0,108336.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000024.png,LKOH,1m,2025-06-02 10:23:00+00:00,2025-06-02 11:26:00+00:00,64,427.25,429.5,raw,258.0,108336.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000025.png,LKOH,1m,2025-06-02 10:39:00+00:00,2025-06-02 11:42:00+00:00,64,427.25,429.4,raw,258.0,26909.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000026.png,LKOH,1m,2025-06-02 10:55:00+00:00,2025-06-02 11:58:00+00:00,64,427.25,429.4,raw,258.0,32773.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000027.png,LKOH,1m,2025-06-02 11:11:00+00:00,2025-06-02 12:14:00+00:00,64,427.25,431.05,raw,258.0,71155.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000028.png,LKOH,1m,2025-06-02 11:27:00+00:00,2025-06-02 12:30:00+00:00,64,427.25,431.05,raw,246.0,71155.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000029.png,LKOH,1m,2025-06-02 11:43:00+00:00,2025-06-02 12:46:00+00:00,64,428.05,431.05,raw,246.0,71155.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000030.png,LKOH,1m,2025-06-02 11:59:00+00:00,2025-06-02 13:02:00+00:00,64,427.65,431.05,raw,246.0,71155.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000031.png,LKOH,1m,2025-06-02 12:15:00+00:00,2025-06-02 13:18:00+00:00,64,427.65,431.0,raw,246.0,50133.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000032.png,LKOH,1m,2025-06-02 12:31:00+00:00,2025-06-02 13:34:00+00:00,64,427.65,431.0,raw,421.0,50133.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000033.png,LKOH,1m,2025-06-02 12:47:00+00:00,2025-06-02 13:50:00+00:00,64,427.65,433.7,raw,421.0,50133.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000034.png,LKOH,1m,2025-06-02 13:03:00+00:00,2025-06-02 14:06:00+00:00,64,427.95,433.7,raw,421.0,50133.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000035.png,LKOH,1m,2025-06-02 13:19:00+00:00,2025-06-02 14:22:00+00:00,64,428.95,433.7,raw,850.0,35964.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000036.png,LKOH,1m,2025-06-02 13:35:00+00:00,2025-06-02 14:38:00+00:00,64,428.95,434.0,raw,633.0,67742.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000037.png,LKOH,1m,2025-06-02 13:51:00+00:00,2025-06-02 14:54:00+00:00,64,428.95,434.5,raw,633.0,67742.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000038.png,LKOH,1m,2025-06-02 14:07:00+00:00,2025-06-02 15:10:00+00:00,64,430.0,435.8,raw,633.0,67742.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000039.png,LKOH,1m,2025-06-02 14:23:00+00:00,2025-06-02 15:26:00+00:00,64,431.7,438.25,raw,633.0,67742.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000040.png,LKOH,1m,2025-06-02 14:39:00+00:00,2025-06-02 15:47:00+00:00,64,432.45,438.4,raw,32.0,53976.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000041.png,LKOH,1m,2025-06-02 14:55:00+00:00,2025-06-02 16:17:00+00:00,64,433.75,439.5,raw,11.0,102134.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000042.png,LKOH,1m,2025-06-02 15:11:00+00:00,2025-06-02 16:33:00+00:00,64,434.6,439.5,raw,11.0,102134.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000043.png,LKOH,1m,2025-06-02 15:27:00+00:00,2025-06-02 16:49:00+00:00,64,436.4,439.5,raw,11.0,102134.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000044.png,LKOH,1m,2025-06-02 15:48:00+00:00,2025-06-02 17:05:00+00:00,64,436.4,439.5,raw,11.0,102134.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000045.png,LKOH,1m,2025-06-02 16:18:00+00:00,2025-06-02 17:21:00+00:00,64,435.7,437.8,raw,370.0,38614.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000046.png,LKOH,1m,2025-06-02 16:34:00+00:00,2025-06-02 17:37:00+00:00,64,434.95,437.8,raw,370.0,38614.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000047.png,LKOH,1m,2025-06-02 16:50:00+00:00,2025-06-02 17:53:00+00:00,64,434.95,437.8,raw,263.0,38614.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000048.png,LKOH,1m,2025-06-02 17:06:00+00:00,2025-06-02 18:09:00+00:00,64,434.95,437.8,raw,51.0,38614.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000049.png,LKOH,1m,2025-06-02 17:22:00+00:00,2025-06-02 18:25:00+00:00,64,434.95,437.65,raw,51.0,9408.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000050.png,LKOH,1m,2025-06-02 17:38:00+00:00,2025-06-02 18:41:00+00:00,64,435.15,438.0,raw,51.0,39091.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000051.png,LKOH,1m,2025-06-02 17:54:00+00:00,2025-06-02 18:57:00+00:00,64,436.0,438.3,raw,51.0,39091.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000052.png,LKOH,1m,2025-06-02 18:10:00+00:00,2025-06-02 19:13:00+00:00,64,436.05,438.3,raw,94.0,39091.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000053.png,LKOH,1m,2025-06-02 18:26:00+00:00,2025-06-02 19:29:00+00:00,64,437.1,438.35,raw,99.0,39091.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000054.png,LKOH,1m,2025-06-02 18:42:00+00:00,2025-06-02 19:45:00+00:00,64,437.1,439.5,raw,99.0,38321.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000055.png,LKOH,1m,2025-06-02 18:58:00+00:00,2025-06-02 20:01:00+00:00,64,437.1,439.5,raw,99.0,38321.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000056.png,LKOH,1m,2025-06-02 19:14:00+00:00,2025-06-02 20:17:00+00:00,64,437.5,439.5,raw,99.0,38321.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000057.png,LKOH,1m,2025-06-02 19:30:00+00:00,2025-06-02 20:33:00+00:00,64,437.85,439.5,raw,140.0,38321.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000058.png,LKOH,1m,2025-06-02 19:46:00+00:00,2025-06-02 20:49:00+00:00,64,438.2,439.4,raw,140.0,13544.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000059.png,LKOH,1m,2025-06-02 20:02:00+00:00,2025-06-03 04:14:00+00:00,64,438.2,444.0,raw,140.0,23130.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000060.png,LKOH,1m,2025-06-02 20:18:00+00:00,2025-06-03 04:30:00+00:00,64,438.2,444.75,raw,140.0,23130.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000061.png,LKOH,1m,2025-06-02 20:34:00+00:00,2025-06-03 04:46:00+00:00,64,438.2,444.95,raw,88.0,25753.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000062.png,LKOH,1m,2025-06-03 03:59:00+00:00,2025-06-03 05:02:00+00:00,64,438.9,444.95,raw,88.0,25753.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000063.png,LKOH,1m,2025-06-03 04:15:00+00:00,2025-06-03 05:18:00+00:00,64,442.85,444.95,raw,11.0,25753.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000064.png,LKOH,1m,2025-06-03 04:31:00+00:00,2025-06-03 05:34:00+00:00,64,442.85,444.95,raw,11.0,25753.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000065.png,LKOH,1m,2025-06-03 04:47:00+00:00,2025-06-03 05:50:00+00:00,64,442.85,444.2,raw,11.0,13710.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000066.png,LKOH,1m,2025-06-03 05:03:00+00:00,2025-06-03 06:06:00+00:00,64,441.1,443.8,raw,11.0,14121.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000067.png,LKOH,1m,2025-06-03 05:19:00+00:00,2025-06-03 06:22:00+00:00,64,441.1,443.55,raw,25.0,14121.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000068.png,LKOH,1m,2025-06-03 05:35:00+00:00,2025-06-03 06:38:00+00:00,64,441.1,443.55,raw,25.0,14121.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000069.png,LKOH,1m,2025-06-03 05:51:00+00:00,2025-06-03 06:54:00+00:00,64,441.1,443.55,raw,19.0,14121.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000070.png,LKOH,1m,2025-06-03 06:07:00+00:00,2025-06-03 07:10:00+00:00,64,441.05,443.1,raw,19.0,10910.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000071.png,LKOH,1m,2025-06-03 06:23:00+00:00,2025-06-03 07:26:00+00:00,64,441.05,443.9,raw,19.0,51623.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000072.png,LKOH,1m,2025-06-03 06:39:00+00:00,2025-06-03 07:42:00+00:00,64,441.05,443.9,raw,19.0,51623.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000073.png,LKOH,1m,2025-06-03 06:55:00+00:00,2025-06-03 07:58:00+00:00,64,441.05,443.9,raw,363.0,51623.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000074.png,LKOH,1m,2025-06-03 07:11:00+00:00,2025-06-03 08:14:00+00:00,64,441.5,443.9,raw,163.0,51623.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000075.png,LKOH,1m,2025-06-03 07:27:00+00:00,2025-06-03 08:30:00+00:00,64,441.5,443.9,raw,163.0,28819.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000076.png,LKOH,1m,2025-06-03 07:43:00+00:00,2025-06-03 08:46:00+00:00,64,441.5,443.8,raw,163.0,28819.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000077.png,LKOH,1m,2025-06-03 07:59:00+00:00,2025-06-03 09:02:00+00:00,64,441.75,443.95,raw,163.0,58457.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000078.png,LKOH,1m,2025-06-03 08:15:00+00:00,2025-06-03 09:18:00+00:00,64,441.75,443.95,raw,595.0,58457.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000079.png,LKOH,1m,2025-06-03 08:31:00+00:00,2025-06-03 09:34:00+00:00,64,441.75,443.95,raw,430.0,58457.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000080.png,LKOH,1m,2025-06-03 08:47:00+00:00,2025-06-03 09:50:00+00:00,64,441.65,443.95,raw,289.0,58457.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000081.png,LKOH,1m,2025-06-03 09:03:00+00:00,2025-06-03 10:06:00+00:00,64,441.25,443.4,raw,216.0,13300.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000082.png,LKOH,1m,2025-06-03 09:19:00+00:00,2025-06-03 10:22:00+00:00,64,441.25,442.9,raw,139.0,13300.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000083.png,LKOH,1m,2025-06-03 09:35:00+00:00,2025-06-03 10:38:00+00:00,64,441.1,442.9,raw,139.0,13300.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000084.png,LKOH,1m,2025-06-03 09:51:00+00:00,2025-06-03 10:54:00+00:00,64,441.1,442.9,raw,139.0,13300.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000085.png,LKOH,1m,2025-06-03 10:07:00+00:00,2025-06-03 11:10:00+00:00,64,441.1,442.45,raw,36.0,8506.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000086.png,LKOH,1m,2025-06-03 10:23:00+00:00,2025-06-03 11:26:00+00:00,64,441.1,442.45,raw,15.0,8870.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000087.png,LKOH,1m,2025-06-03 10:39:00+00:00,2025-06-03 11:42:00+00:00,64,441.1,442.45,raw,15.0,12881.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000088.png,LKOH,1m,2025-06-03 10:55:00+00:00,2025-06-03 11:58:00+00:00,64,441.1,442.45,raw,15.0,12881.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000089.png,LKOH,1m,2025-06-03 11:11:00+00:00,2025-06-03 12:14:00+00:00,64,440.1,442.15,raw,15.0,24939.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000090.png,LKOH,1m,2025-06-03 11:27:00+00:00,2025-06-03 12:30:00+00:00,64,439.35,442.15,raw,47.0,25796.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000091.png,LKOH,1m,2025-06-03 11:43:00+00:00,2025-06-03 12:46:00+00:00,64,439.25,441.7,raw,124.0,25796.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000092.png,LKOH,1m,2025-06-03 11:59:00+00:00,2025-06-03 13:02:00+00:00,64,437.4,441.3,raw,222.0,59958.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000093.png,LKOH,1m,2025-06-03 12:15:00+00:00,2025-06-03 13:18:00+00:00,64,436.15,440.5,raw,235.0,59958.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000094.png,LKOH,1m,2025-06-03 12:31:00+00:00,2025-06-03 13:34:00+00:00,64,435.85,440.35,raw,244.0,59958.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000095.png,LKOH,1m,2025-06-03 12:47:00+00:00,2025-06-03 13:50:00+00:00,64,435.85,440.35,raw,241.0,59958.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000096.png,LKOH,1m,2025-06-03 13:03:00+00:00,2025-06-03 14:06:00+00:00,64,435.85,440.3,raw,238.0,57014.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000097.png,LKOH,1m,2025-06-03 13:19:00+00:00,2025-06-03 14:22:00+00:00,64,435.85,440.3,raw,130.0,57014.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000098.png,LKOH,1m,2025-06-03 13:35:00+00:00,2025-06-03 14:38:00+00:00,64,437.0,440.9,raw,130.0,38605.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000099.png,LKOH,1m,2025-06-03 13:51:00+00:00,2025-06-03 14:54:00+00:00,64,438.2,442.15,raw,69.0,26016.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000100.png,LKOH,1m,2025-06-03 14:07:00+00:00,2025-06-03 15:10:00+00:00,64,439.6,442.25,raw,69.0,26016.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000101.png,LKOH,1m,2025-06-03 14:23:00+00:00,2025-06-03 15:26:00+00:00,64,439.6,442.55,raw,69.0,26016.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000102.png,LKOH,1m,2025-06-03 14:39:00+00:00,2025-06-03 15:47:00+00:00,64,440.55,444.0,raw,21.0,70257.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000103.png,LKOH,1m,2025-06-03 14:55:00+00:00,2025-06-03 16:17:00+00:00,64,440.8,444.0,raw,14.0,70257.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000104.png,LKOH,1m,2025-06-03 15:11:00+00:00,2025-06-03 16:33:00+00:00,64,441.8,444.0,raw,14.0,70257.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000105.png,LKOH,1m,2025-06-03 15:27:00+00:00,2025-06-03 16:49:00+00:00,64,441.8,444.0,raw,14.0,70257.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000106.png,LKOH,1m,2025-06-03 15:48:00+00:00,2025-06-03 17:05:00+00:00,64,442.55,443.75,raw,14.0,9975.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000107.png,LKOH,1m,2025-06-03 16:18:00+00:00,2025-06-03 17:21:00+00:00,64,442.55,443.7,raw,91.0,9975.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000108.png,LKOH,1m,2025-06-03 16:34:00+00:00,2025-06-03 17:37:00+00:00,64,442.55,443.5,raw,84.0,7659.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000109.png,LKOH,1m,2025-06-03 16:50:00+00:00,2025-06-03 17:53:00+00:00,64,442.55,444.5,raw,84.0,29736.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000110.png,LKOH,1m,2025-06-03 17:06:00+00:00,2025-06-03 18:09:00+00:00,64,442.65,444.5,raw,84.0,29736.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000111.png,LKOH,1m,2025-06-03 17:22:00+00:00,2025-06-03 18:25:00+00:00,64,442.65,444.5,raw,84.0,29736.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000112.png,LKOH,1m,2025-06-03 17:38:00+00:00,2025-06-03 18:41:00+00:00,64,443.25,444.5,raw,100.0,29736.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000113.png,LKOH,1m,2025-06-03 17:54:00+00:00,2025-06-03 18:57:00+00:00,64,443.3,444.5,raw,105.0,10668.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000114.png,LKOH,1m,2025-06-03 18:10:00+00:00,2025-06-03 19:13:00+00:00,64,443.3,444.5,raw,27.0,10668.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000115.png,LKOH,1m,2025-06-03 18:26:00+00:00,2025-06-03 19:29:00+00:00,64,443.3,444.5,raw,27.0,6455.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000116.png,LKOH,1m,2025-06-03 18:42:00+00:00,2025-06-03 19:45:00+00:00,64,443.3,444.45,raw,20.0,6455.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000117.png,LKOH,1m,2025-06-03 18:58:00+00:00,2025-06-03 20:01:00+00:00,64,443.4,444.45,raw,20.0,13416.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000118.png,LKOH,1m,2025-06-03 19:14:00+00:00,2025-06-03 20:17:00+00:00,64,443.6,444.45,raw,20.0,13416.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000119.png,LKOH,1m,2025-06-03 19:30:00+00:00,2025-06-03 20:33:00+00:00,64,443.6,444.35,raw,20.0,13416.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000120.png,LKOH,1m,2025-06-03 19:46:00+00:00,2025-06-03 20:49:00+00:00,64,443.6,444.95,raw,22.0,13416.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000121.png,LKOH,1m,2025-06-03 20:02:00+00:00,2025-06-04 04:14:00+00:00,64,443.6,447.3,raw,31.0,23550.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000122.png,LKOH,1m,2025-06-03 20:18:00+00:00,2025-06-04 04:30:00+00:00,64,443.6,447.3,raw,31.0,24349.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000123.png,LKOH,1m,2025-06-03 20:34:00+00:00,2025-06-04 04:46:00+00:00,64,444.0,447.3,raw,17.0,24349.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000124.png,LKOH,1m,2025-06-04 03:59:00+00:00,2025-06-04 05:02:00+00:00,64,444.3,447.3,raw,17.0,24349.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000125.png,LKOH,1m,2025-06-04 04:15:00+00:00,2025-06-04 05:18:00+00:00,64,445.2,446.9,raw,6.0,24349.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000126.png,LKOH,1m,2025-06-04 04:31:00+00:00,2025-06-04 05:34:00+00:00,64,445.2,446.9,raw,6.0,14554.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000127.png,LKOH,1m,2025-06-04 04:47:00+00:00,2025-06-04 05:50:00+00:00,64,445.2,446.9,raw,6.0,14554.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000128.png,LKOH,1m,2025-06-04 05:03:00+00:00,2025-06-04 06:06:00+00:00,64,445.0,446.6,raw,6.0,14554.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000129.png,LKOH,1m,2025-06-04 05:19:00+00:00,2025-06-04 06:22:00+00:00,64,444.5,446.4,raw,8.0,14554.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000130.png,LKOH,1m,2025-06-04 05:35:00+00:00,2025-06-04 06:38:00+00:00,64,444.5,446.35,raw,8.0,12152.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000131.png,LKOH,1m,2025-06-04 05:51:00+00:00,2025-06-04 06:54:00+00:00,64,444.5,446.6,raw,25.0,12152.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000132.png,LKOH,1m,2025-06-04 06:07:00+00:00,2025-06-04 07:10:00+00:00,64,444.5,446.6,raw,45.0,15078.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000133.png,LKOH,1m,2025-06-04 06:23:00+00:00,2025-06-04 07:26:00+00:00,64,444.7,448.0,raw,48.0,30397.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000134.png,LKOH,1m,2025-06-04 06:39:00+00:00,2025-06-04 07:42:00+00:00,64,445.25,448.7,raw,219.0,30397.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000135.png,LKOH,1m,2025-06-04 06:55:00+00:00,2025-06-04 07:58:00+00:00,64,445.25,449.0,raw,348.0,55132.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000136.png,LKOH,1m,2025-06-04 07:11:00+00:00,2025-06-04 08:14:00+00:00,64,445.95,449.0,raw,433.0,55132.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000137.png,LKOH,1m,2025-06-04 07:27:00+00:00,2025-06-04 08:30:00+00:00,64,446.95,449.0,raw,433.0,55132.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000138.png,LKOH,1m,2025-06-04 07:43:00+00:00,2025-06-04 08:46:00+00:00,64,447.3,450.0,raw,433.0,55132.0,flat
data\cv\images\LKOH\1m\win64_step16\flat\img_0000139.png,LKOH,1m,2025-06-04 07:59:00+00:00,2025-06-04 09:02:00+00:00,64,447.6,450.0,raw,388.0,14408.0,flat
